,Nom,Adresse,Code_Postal,Ville,Telephone,Site_Internet,Style_Culinaire,Note,Suggestion,Prestation,Horaires,Longitude,Latitude
931,Minami,19 fbg Ste Claire,74000,ANNECY,04 50 45 75 42,,,,,animaux acceptés / terrasse / parking / facilité bébé,"['Lundi', 'Mardi', '12h00 - 13h30', '19h00 - 21h30', 'Mercredi', '12h00 - 13h30', '19h00 - 21h30', 'Jeudi', '12h00 - 13h30', '19h00 - 21h30', 'Vendredi', '12h00 - 13h30', '19h00 - 21h30', 'Samedi', '12h00 - 13h30', '19h00 - 21h30', 'Dimanche']",,
932,Restaurant La Clef des Champs,Le Mont Sion,74350,SAINT BLAISE,04 50 44 13 11,www.laclefdeschamps-restaurant.com,,,"Croustillant de Gibier, confiture de Noix et légumes à la Grecque / Gratin de Queues d'écrevisses dans leurs bisques / Pavé de Cabillaud, velours carottes cardamones / Poëlée de St-Jacques flambée au Noilly / Crêpe aux fruits exotiques et glace Rhum raisin / Rocher orange chocolat, Biscuit pistache",animaux acceptés / terrasse / parking / restaurant repas de groupe / accès handicapés,,,
933,La Boîte à Meuh ORPHELIAS,270 rte Roche Pallud,74440,MIEUSSY,06 15 53 08 30,,,,"PLANCHE DES ALPAGES / SALADE MONTAGNE / BàM Burger, frites, salade / CROZIFLETTE SALADE JAMBON DE SAVOIE",16-20 euros ,,,
934,Pizza Les Clubs,Parking Supermarché 40 r Clus,74970,MARIGNIER,06 30 63 26 33,,,,,pizzeria,"['Lundi', '18h30 - 21h00', 'Mardi', '18h30 - 21h00', 'Mercredi', '18h30 - 21h00', 'Jeudi', '18h30 - 21h00', 'Vendredi', '18h30 - 21h00', 'Samedi', '18h30 - 21h00', 'Dimanche', '18h30 - 21h00']",,
935,Pizza Du Monde,7 r Amédée de Foras,74200,THONON LES BAINS,04 50 81 56 84,,,,,,"['Lundi', '08h30 - 16h00', 'Mardi', '08h30 - 16h00', 'Mercredi', '08h30 - 16h00', 'Jeudi', '08h30 - 16h00', 'Vendredi', '08h30 - 18h00', 'Samedi', '08h30 - 18h00', 'Dimanche']",,
936,Asia,2 av Gare,74500,EVIAN LES BAINS,04 50 75 32 65,,Restaurant vietnamien,5.0,,terrasse,"['Lundi', 'Mardi', '12h00 - 14h00', '19h00 - 22h00', 'Mercredi', '12h00 - 14h00', '19h00 - 22h00', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00', 'Dimanche', '12h00 - 14h00', '19h00 - 22h00']",,
937,Restaurant de la Plage,Plage De Menthon Saint Bernard 305 chem Prairie,74290,MENTHON SAINT BERNARD,04 50 11 43 04,www.facebook.com,,,,,,,
938,L'Arclosan,Faverges 727 rte Albertville,74210,FAVERGES SEYTHENEX,04 50 32 46 08,http://www.restaurant-faverges-arclosan.fr,restaurant savoyard,1.0,,pizzeria / terrasse / parking / facilité bébé / restaurant repas de groupe / accès handicapés / climatisation,"['Lundi', '11h30 - 13h30', '19h00 - 21h00', 'Mardi', '11h30 - 13h30', '19h00 - 21h00', 'Mercredi', '11h30 - 13h30', '19h00 - 21h00', 'Jeudi', '11h30 - 13h30', '19h00 - 21h00', 'Vendredi', ' 11h30 - 13h30', '19h00 - 21h00', 'Samedi', '11h30 - 13h30', '19h00 - 21h00', 'Dimanche', '11h30 - 13h30', '19h00 - 21h00']",,
939,Royal Thonon,3 r Ursules,74200,THONON LES BAINS,04 50 71 92 03,http://www.royal-thonon.fr,,,,animaux acceptés / parking / facilité bébé / restaurant repas de groupe / climatisation,"['Lundi', '19h00 - 22h30', 'Mardi', '12h00 - 14h30', '19h00 - 22h30', 'Mercredi', '12h00 - 14h30', '19h00 - 22h30\n ', 'Jeudi', '12h00 - 14h30', '19h00 - 22h30', 'Vendredi', '12h00 - 14h30', '19h00 - 22h30', 'Samedi', '12h00 - 14h30', '19h00 - 22h30', 'Dimanche', '12h00 - 14h30', '19h00 - 22h30']",,
940,La Porte Sainte Claire,1 fbg Ste Claire,74000,ANNECY,04 50 51 20 91,http://www.porte-sainte-claire.com,,,,animaux acceptés / terrasse / parking,"['Lundi', '12h00 - 14h00', '19h00 - 22h00', 'Mardi', 'Mercredi', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00', 'Dimanche', '12h00 - 14h00', '19h00 - 22h00']",,
941,Patrick Anghelone,94 av Iles,74300,THYEZ,04 50 90 04 94,www.facebook.com,,,,,"['Lundi', '12h00 - 14h00', 'Mardi', '12h00 - 14h00', '18h00 - 21h00', 'Mercredi', '12h00 - 14h00', '18h00 - 21h00', 'Jeudi', '12h00 - 14h00', '18h00 - 21h00', 'Vendredi', '12h00 - 14h00', '18h00 - 21h00', 'Samedi', '18h00 - 21h00', 'Dimanche']",,
942,Snack Chez Cotieu,942 rte Perchets,74120,MEGÈVE,06 22 25 36 56,www.facebook.com,,,,,,,
943,L'Envie,4 r Mail,74160,SAINT JULIEN EN GENEVOIS,04 50 37 99 62,http://www.restaurant-lenvie.com,,,,plat à emporter / terrasse / parking / bistrot / restaurant repas de groupe,"['Lundi', '12h00 - 15h00', '19h00 - 23h00', 'Mardi', '12h00 - 15h00', '19h00 - 23h00', 'Mercredi', '12h00 - 15h00', '19h00 - 23h00', 'Jeudi', '12h00 - 15h00', '19h00 - 23h00', 'Vendredi', '12h00 - 15h00', '19h00 - 23h00', 'Samedi', 'Dimanche']",,
944,Lau Liu Mui-Fung,9 r Nationale,74500,EVIAN LES BAINS,04 50 70 70 51,,,,,Asiatique  / Chinoise ,"['Lundi', '12h00 - 14h00', '18h30 - 23h00', 'Mardi', '12h00 - 14h00', '18h30 - 23h00', 'Mercredi', '12h00 - 14h00', '18h30 - 23h00', 'Jeudi', '12h00 - 14h00', '18h30 - 23h00', 'Vendredi', '12h00 - 14h00', '18h30 - 23h00', 'Samedi', '12h00 - 14h00', '18h30 - 23h00', 'Dimanche', '12h00 - 14h00', '18h30 - 23h00']",,
945,LA PIZZ,52 r Romagny,74100,ANNEMASSE,04 50 79 31 71,http://lapizz.wixsite.com/la-pizz,restauration rapide,4.0,,parking / facilité bébé / Zone fumeur / restaurant repas de groupe / accès handicapés,"['Lundi', '18h00 - 21h30', 'Mardi', 'Mercredi', '18h00 - 21h30', 'Jeudi', '18h00 - 21h30', 'Vendredi', '18h00 - 21h30', 'Samedi', '18h00 - 21h30', 'Dimanche', '18h00 - 21h30']",,
946,Valonrama,3 rte Lyon,74160,SAINT JULIEN EN GENEVOIS,04 50 80 69 86,http://www.vrfood.fr,,,,terrasse / repas d'affaire / restaurant halal / wifi / organisation de réception / jardin / plat à emporter / parking / livraison à domicile / Zone fumeur / service continu / restaurant repas de groupe / accès handicapés / climatisation / fast Food,"['Lundi', '11h00 - 22h00', 'Mardi', '11h00 - 22h00', 'Mercredi', '11h00 - 22h00', 'Jeudi', '11h00 - 22h00', 'Vendredi', '11h00 - 22h00', 'Samedi', '11h00 - 22h00', 'Dimanche', '11h00 - 22h00']",,
947,Hôtel Restaurant La Crémaillère,7134 rte Chinaillon,74450,LE GRAND BORNAND,04 50 51 27 09,http://reservation-hotel.logishotels.com/reservit/reserhotel.php?action=fiche_htl&partid=0&hotelid=1233,,,,télévision / animaux acceptés / facilités bébé / parking / hammam / wifi / restaurant / Hôtels  / Restaurants ,,,
948,Famy,8 r Pré Bénévix,74300,CLUSES,09 67 74 11 86,,,,,pizzeria / plat à emporter,"['Lundi', '11h30 - 14h30', '18h00 - 22h00', 'Mardi', '11h30 - 14h30', '18h00 - 22h00', 'Mercredi', '11h30 - 14h30', '18h00 - 22h00', 'Jeudi', '11h30 - 14h30', '18h00 - 22h00', 'Vendredi', '11h30 - 14h30\n ', '18h00 - 22h00', 'Samedi', '11h30 - 14h30', '18h00 - 22h00', 'Dimanche']",,
949,Buffalo Grill,Zone Industrielle La Chatelaine 22 r René Cassin,74240,GAILLARD,04 50 35 79 52,http://www.buffalo-grill.fr/restaurants/annemasse-gaillard,cuisine du monde,1.0,Assiette de carpaccio / Mix Tapas 1 pers. / Barbecue Ribs Caramélisés / Côte de Boeuf XXL (550g) / Cheesecake / Diligence des Desserts,animaux acceptés / terrasse / grill / parking / facilité bébé / restaurant repas de groupe / accès handicapés / restaurant bio / wifi / climatisation,"['Lundi', '11h30 - 15h00', '18h00 - 22h30', 'Mardi', '11h30 - 15h00', '18h00 - 22h30', 'Mercredi', '11h30 - 15h00', '18h00 - 22h30', 'Jeudi', '11h30 - 15h00', '18h00 - 22h30', 'Vendredi', '11h30 - 15h00', '18h00 - 23h00', 'Samedi', '11h30 - 23h00', 'Dimanche', '11h30 - 22h30']",,
950,Le Coquelicot,88 r Lyret,74400,CHAMONIX MONT BLANC,04 50 53 42 74,,,,,,,,
951,AUBERGE DU SEMNOZ AUBERGE DU SEMNOZ,rte Monnetier,74410,SAINT JORIOZ,04 50 68 98 38,http://www.aubergelesemnoz.com,,,,télévision / jardin / facilités bébé / parking / jeux pour enfants / Hôtels  / Restaurants ,"['Lundi', '08h00 - 23h00', 'Mardi', '08h00 - 23h00', 'Mercredi', ' 08h00 - 23h00', 'Jeudi', '08h00 - 23h00', 'Vendredi', '08h00 - 23h00', 'Samedi', '08h00 - 23h00', 'Dimanche', '08h00 - 23h00']",,
952,La Sardaigna,1 r Joseph Nicollet,74300,CLUSES,04 50 89 68 15,www.facebook.com,cuisine du monde,5.0,,pizzeria / organisation de réception / plat à emporter / animaux acceptés / repas d'affaire / restaurant repas de groupe / accès handicapés / dîner spectacle / climatisation,"['Lundi', '12h00 - 14h00', '19h00 - 22h00', 'Mardi', '12h00 - 14h00', ' 19h00 - 22h00', 'Mercredi', '12h00 - 14h00', '19h00 - 22h00', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00', 'Dimanche', '12h00 - 14h00', '19h00 - 22h00']",,
953,Restaurant L'after,14 r Gustave Eiffel,74600,SEYNOD,04 50 44 94 76,,,,,,,,
954,Restaurant Le Verniaz,1417 av Neuvecelle,74500,EVIAN LES BAINS,04 50 75 04 90,http://www.verniaz.com/fr/restaurant,,,,Accès pour personnes à mobilité réduite  / Billard  / Espace privatisable  / Parking  / Accès internet  / Montagne  / Restaurants gastronomiques  / Restaurants ,"['Lundi', 'Mardi', 'Mercredi', '12h00 - 13h30', '19h00 - 20h30', 'Jeudi', '12h00 - 13h30', '19h00 - 20h30', 'Vendredi', '12h00 - 13h30', '19h00 - 20h30', 'Samedi', '12h00 - 13h30', '19h00 - 20h30', 'Dimanche', '12h00 - 13h30']",,
955,La Cheminée,6870 rte Col des Annes,74450,LE GRAND BORNAND,04 50 27 03 87,http://en.legrandbornand.com/restaurant-in-altitude-la-cheminee.html,,,,animaux acceptés / terrasse / facilité bébé / restaurant repas de groupe / accès handicapés,"['Lundi', '12h00 - 15h00', 'Mardi', '12h00 - 15h00', 'Mercredi', '12h00 - 15h00', 'Jeudi', '12h00 - 15h00', 'Vendredi', '12h00 - 15h00', 'Samedi', '12h00 - 15h00', 'Dimanche', '12h00 - 15h00']",,
956,Restaurant La Trace Les Chenons,Balme,74220,LA CLUSAZ,04 50 02 56 84,,,,,Hôtels  / Restaurants ,,,
957,Le Vésuvio,24 av Thonon,74140,DOUVAINE,04 50 35 08 88,http://www.il-vesuvio.fr,restaurant italien,5.0,,pizzeria / animaux acceptés / terrasse / parking / Zone fumeur / facilité bébé / restaurant repas de groupe / accès handicapés / climatisation / wifi,"['Lundi', '12h00 - 14h30', '18h30 - 23h00', 'Mardi', '12h00 - 14h30', '18h30 - 23h00', 'Mercredi', '12h00 - 14h30', '18h30 - 23h00', 'Jeudi', '12h00 - 14h30', '18h30 - 23h00', 'Vendredi', '12h00 - 14h30', '18h30 - 23h00', 'Samedi', '12h00 - 14h30', '18h30 - 23h00', 'Dimanche', '12h00 - 14h30', '18h30 - 23h00']",,
958,Chez Pauline,12 r Glières,74000,ANNECY,04 50 52 87 90,www.facebook.com/chezpauline74,,,,Animaux acceptés / Repas d'affaire / Plat à emporter / Accès handicapés / Terrasse,"['Lundi', '08h00 - 19h00', 'Mardi', '08h00 - 19h00', 'Mercredi', '08h00 - 19h00', 'Jeudi', '08h00 - 19h00', 'Vendredi', '08h00 - 19h00', 'Samedi', '08h00 - 19h00', 'Dimanche']",,
959,Fromagerie Des Perrières,137 rte Perrières,74260,LES GETS,09 67 89 70 04,www.fruitiere-lesgets.com,,,,Familiale  / Accueil de groupe  / Accès pour personnes à mobilité réduite  / Animaux acceptés  / Facilité bébé  / Parking  / Repas de groupe  / Terrasse  / 21-30 euros  / Cuisine française  / Restaurant savoyard ,,,
960,CP St Pierre,186 r Rhône,74800,SAINT PIERRE EN FAUCIGNY,04 50 03 03 29,http://restaurants-grill.courtepaille.com/restaurants-grillades/saint-pierre-en-faucigny/372,,,,,"['Lundi', '11h30 - 23h00', 'Mardi', '11h30 - 23h00', 'Mercredi', '11h30 - 23h00', 'Jeudi', '11h30 - 23h00', 'Vendredi', '11h30 - 23h00\n ', 'Samedi', '11h30 - 23h00', 'Dimanche', '11h30 - 23h00']",,
961,La Folie Des Neiges,Plaine Dranse 69 rte Centre,74390,CHÂTEL,09 88 66 39 66,www.facebook.com,cuisine française,3.0,,Cuisine française ,,,
962,Keur N'Deye,62 r Genève,74240,GAILLARD,04 50 38 98 97,http://restaurant-senegalais.over-blog.com,,,,Restauration rapide ,,,
963,L Etoile des Neiges,29 la Barotiere,74920,COMBLOUX,06 76 54 40 32,www.facebook.com,,,,,,,
964,La Crémaillère,4880 rte Lindarets,74110,MONTRIOND,04 50 74 11 68,,cuisine française,5.0,,cheminée / organisation de réception / restaurant végétarien / plat à emporter / animaux acceptés / restaurant végétalien / terrasse / parking / repas d'affaire / facilité bébé / service continu / restaurant repas de groupe,"['Lundi', '12h00 - 15h00', '19h00 - 20h30', 'Mardi', '12h00 - 15h00', '19h00 - 20h30', 'Mercredi', '12h00 - 15h00', '19h00 - 20h30', 'Jeudi', '12h00 - 15h00', '19h00 - 20h30', 'Vendredi', ' 12h00 - 15h00', '19h00 - 20h30', 'Samedi', '12h00 - 15h00', '19h00 - 20h30', 'Dimanche', '12h00 - 15h00', '19h00 - 20h30']",,
965,Buvette Cascade De Berard,Cascade De Berard Refuge Pierre à Bérard,74660,VALLORCINE,06 23 80 64 65,"http://www.chamonix.com/sentier-de-la-cascade-de-berard,241-675687,fr.html",,,,pizzeria,,,
966,Les Sales Gosses,10 pl Jean Deffaugt,74100,ANNEMASSE,04 50 80 85 57,http://boire-manger.eatself.com,,,,,,,
967,Sushi Doki,54 rte Battoir,74520,VULBENS,06 59 23 02 85,sushi-doki.com,,,,,"['Lundi', '11h30 - 14h00', 'Mardi', '11h30 - 14h00', '18h30 - 21h00', 'Mercredi', '11h30 - 14h00', 'Jeudi', ' 11h30 - 14h00', '18h15 - 21h00', 'Vendredi', '11h30 - 14h00', '18h15 - 21h00', 'Samedi', 'Dimanche']",,
968,Restaurant Istanbul,305 r Pellissier,74700,SALLANCHES,04 50 47 95 28,,,,,organisation de réception / plat à emporter / animaux acceptés / repas d'affaire / facilité bébé / Zone fumeur / service continu / restaurant repas de groupe / restaurant halal / accès handicapés / wifi / climatisation,"['Lundi', '12h00 - 14h00', '18h00 - 00h00', 'Mardi', '12h00 - 14h00', '18h00 - 00h00', 'Mercredi', '12h00 - 14h00', '18h00 - 00h00', 'Jeudi', '12h00 - 14h00', '18h00 - 00h00', 'Vendredi', '11h00 - 00h00', 'Samedi', '11h00 - 00h00', 'Dimanche', '11h00 - 00h00']",,
969,Le Passe Franc,r Port,74140,YVOIRE,04 50 16 46 24,www.lepassefranc.fr,restaurant français,5.0,,ouvert à l'année / climatisation / repas d'affaires,"['Lundi', '12h00 - 23h00', 'Mardi', 'Mercredi', '12h00 - 23h00', 'Jeudi', '12h00 - 23h00', 'Vendredi', '12h00 - 23h00', 'Samedi', '12h00 - 23h00', 'Dimanche', '12h00 - 23h00']",,
970,Royal Pizza St Jorioz,52 rte Berlet,74410,SAINT JORIOZ,04 50 69 31 50,http://www.royal-pizzas-st-jorioz.com,,,,,"['Lundi', '17h00 - 22h00', 'Mardi', '17h00 - 22h00', 'Mercredi', '17h00 - 22h00', 'Jeudi', '17h00 - 22h00', 'Vendredi', '17h00 - 22h00', 'Samedi', '17h00 - 22h00', 'Dimanche', ' 17h00 - 22h00']",,
971,Massidu Mont d'Arbois,3001 rte Edmond De Rothschild,74120,MEGÈVE,04 50 21 31 51,,,,,,,,
972,Izmir Kebab,25 r Chenex,74520,VALLEIRY,04 50 04 24 64,,,,,,"['Lundi', 'Mardi', '11h00 - 15h00', '18h00 - 23h00', 'Mercredi', '11h00 - 15h00', '18h00 - 23h00', 'Jeudi', '11h00 - 15h00', '18h00 - 23h00', 'Vendredi', '11h00 - 15h00', '18h00 - 23h00', 'Samedi', '11h00 - 15h00', '18h00 - 23h00', 'Dimanche', '11h00 - 15h00', '18h00 - 23h00']",46.107685,5.968387
973,Restaurant La Chaudanne,590 rte Plagne,74110,MORZINE,04 50 79 12 68,http://www.lachaudanne-morzine.com,cuisine française,5.0,,plat à emporter / restaurant végétarien / animaux acceptés / terrasse / restaurant végétalien / parking / facilité bébé / restaurant repas de groupe / accès handicapés / wifi,"['Lundi', '18h00 - 23h00', 'Mardi', '18h00 - 23h00', 'Mercredi', '18h00 - 23h00', 'Jeudi', '18h00 - 23h00', 'Vendredi', '18h00 - 23h00', 'Samedi', '12h00 - 14h00', '18h00 - 23h00', 'Dimanche', '12h00 - 14h00', '18h00 - 23h00']",,
974,Hôtel Restaurant Baud,181 av Leman,74380,BONNE,04 50 39 20 15,http://www.hotel-baud.com,,,,"Bar/salon / Poste informatique / Jardin / Petit-déjeuner disponible (en supplément) / Nombre de salles de réunion / Nombre total de chambres : 19 / Nombre de bâtiments : 2 / Nombre d'étages : 2 / Accès Internet Wi-Fi gratuit / Restaurant / Hôtels  / Location de salles de réunion  / Restaurants gastronomiques  / Hôtels restaurants  / Restaurants pour réceptions, pour séminaires  / Restaurants ","['Lundi', '12h00 - 14h30', '19h00 - 21h30', 'Mardi', '12h00 - 14h30', '19h00 - 21h30', 'Mercredi', '12h00 - 14h30', '19h00 - 21h30', 'Jeudi', '12h00 - 14h30', '19h00 - 21h30', 'Vendredi', '12h00 - 14h30', '19h00 - 21h30', 'Samedi', '12h00 - 14h30', '19h00 - 21h30', 'Dimanche', '12h00 - 14h30']",,
975,La Bergerie de Planpraz,terrasses Plampraz Le Brévent,74400,CHAMONIX MONT BLANC,04 50 53 05 42,www.restaurants-altitude.com,,,,plat à emporter / Terrasse / parking / restaurant d'altitude / montagne / séminaire / fondue savoyarde,"['Lundi', '12h00 - 18h00', 'Mardi', '12h00 - 18h00', 'Mercredi', '12h00 - 18h00', 'Jeudi', '12h00 - 18h00', 'Vendredi', '12h00 - 18h00', 'Samedi', '12h00 - 18h00', 'Dimanche', '12h00 - 18h00']",45.936275,6.8538809999999994
976,Chez Toto,1959 rte Grandes Alpes,74430,SAINT JEAN D'AULPS,06 65 28 84 97,www.facebook.com,,,,plat à emporter / animaux acceptés / fast Food,"['Lundi', '11h00 - 14h00', '19h00 - 22h00', 'Mardi', 'Mercredi', '11h00 - 14h00', '19h00 - 22h00', 'Jeudi', '11h00 - 14h00', '19h00 - 22h00', 'Vendredi', '11h00 - 14h00', '19h00 - 22h00', 'Samedi', '19h00 - 22h00', 'Dimanche', '19h00 - 22h00']",,
977,L'Embuscade,2 rte Albens,74150,BLOYE,04 50 09 95 38,www.facebook.com,,,,,"['Lundi', '07h00 - 15h00', '17h00 - 21h00', 'Mardi', '07h00 - 15h00', '17h00 - 21h00', 'Mercredi', '07h00 - 15h00', '17h00 - 21h00', 'Jeudi', '07h00 - 15h00', '17h00 - 23h00', 'Vendredi', '07h00 - 15h00', '17h00 - 00h00', 'Samedi', '00h00 - 00h30', '07h00 - 15h00', '17h00 - 00h00', 'Dimanche', '00h00 - 00h30']",,
978,Le Rocher,chem Rocher,74110,MORZINE,06 50 41 42 01,,,,,terrasse / parking / restaurant repas de groupe,"['Lundi', '09h00 - 19h00', 'Mardi', '09h00 - 19h00', 'Mercredi', '09h00 - 19h00', 'Jeudi', '09h00 - 19h00', 'Vendredi', '09h00 - 19h00', 'Samedi', '09h00 - 19h00', 'Dimanche', '09h00 - 19h00']",,
979,Le 280,280 r Rhône,74800,SAINT PIERRE EN FAUCIGNY,04 50 03 86 55,http://www.restaurant-le280.fr,,,"Fricassée d'écrevisses au lard et sa brioche / Pommes-poires rôties à l'Espelette et Bleu fermier, en mille-feuille de pain d'épices / Dos de lieu jaune aux betteraves rouges rôties, Riz vénéré, sauce vierge de betteraves jaunes / La chasse autour du cerf, céleri braisé, sauce Venaison de la « Yaute » / Croquant chocolat blanc, mousse de potimarron au praliné (À commander en début de repas) / Myrth'Pie, Myrtilles Rôties aux Épices et Crème Légère au Génépi",terrasse / parking / facilité bébé / wifi,,,
980,TONIO Et CO,176 r Bourg,74110,MORZINE,04 50 37 59 01,http://www.morzine-ladezalp.com,cuisine française,5.0,,terrasse / repas d'affaire / facilité bébé / wifi / brasserie / cheminée / organisation de réception / plat à emporter / animaux acceptés / parking / Zone fumeur / service continu / restaurant repas de groupe / accès handicapés / climatisation,"['Lundi', '09h00 - 23h00', 'Mardi', '09h00 - 23h00', 'Mercredi', '09h00 - 23h00', 'Jeudi', '09h00 - 23h00', 'Vendredi', '09h00 - 23h00', 'Samedi', '09h00 - 23h00', 'Dimanche', '09h00 - 23h00']",,
981,Le Cappadoce,6 r Gare,74000,ANNECY,04 50 51 33 34,,Restauration rapide,4.0,,Parking / Restaurant repas de groupes / Accès handicapés / Terrasse,"['Lundi', '11h00 - 01h00', 'Mardi', '11h00 - 01h00', 'Mercredi', '11h00 - 01h00', 'Jeudi', '11h00 - 01h00', 'Vendredi', '11h00 - 01h00', 'Samedi', '11h00 - 01h00', 'Dimanche', '11h00 - 01h00']",,
982,Le Vieux Logis,r Centrale,74140,YVOIRE,04 50 72 80 24,http://www.levieuxlogis.com/fr/index.php,,,,parking / climatisation / Hôtels  / Restaurants ,,,
983,Restaurant Khan,7 r Leon Guersillon,74100,ANNEMASSE,04 50 49 71 06,http://www.restaurant-khan.fr,restaurant indien,5.0,,animaux acceptés / repas d'anniversaire / parking / restaurant repas de groupe / accès handicapés / repas de mariage,"['Lundi', '12h00 - 14h30', '19h00 - 23h30', 'Mardi', '12h00 - 14h30', '19h00 - 23h30', 'Mercredi', '12h00 - 14h30', '19h00 - 23h30', 'Jeudi', '12h00 - 14h30', '19h00 - 23h30', 'Vendredi', '12h00 - 14h30', '19h00 - 23h30', 'Samedi', '12h00 - 14h30', '19h00 - 23h30', 'Dimanche']",,
984,A La Ferme De Pépé,44 rte Patinoire,74450,LE GRAND BORNAND,04 50 02 76 63,http://www.lafermedupepe.com,restaurant savoyard,1.0,,cheminée / organisation de réception / plat à emporter / animaux acceptés / terrasse / parking / repas d'affaire / facilité bébé / restaurant repas de groupe / accès handicapés,"['Lundi', '19h00 - 00h00', 'Mardi', '19h00 - 00h00', 'Mercredi', '19h00 - 00h00', 'Jeudi', '19h00 - 00h00', 'Vendredi', '19h00 - 00h00', 'Samedi', '12h00 - 14h00', '19h00 - 00h00', 'Dimanche', '12h00 - 14h00', '19h00 - 00h00']",,
985,Restaurant la Ferme de Lucien,18 RTE de Sarzin Champs des Iles,74270,SALLENÔVES,04 50 51 22 71,http://www.ferme-de-lucien.fr/,,,,,,,
986,L'Atelier Des Saveurs,7 chem Prés,74140,MESSERY,04 50 94 73 40,http://www.atelierdessaveursmessery.eatbu.com,cuisine française,4.0,,animaux acceptés / terrasse / parking / gastronomique / facilité bébé / restaurant repas de groupe / accès handicapés / wifi / climatisation,"['Lundi', 'Mardi', '19h15 - 21h00', 'Mercredi', '12h00 - 13h15', '19h15 - 21h00', 'Jeudi', '12h00 - 13h15', '19h15 - 21h00', 'Vendredi', '12h00 - 13h15', '19h15 - 21h00', 'Samedi', '12h00 - 13h15', '19h15 - 21h00', 'Dimanche']",,
987,Indian's Food,3 r Sommeiller,74000,ANNECY,09 73 25 85 31,www.facebook.com,,,,Indienne ,"['Lundi', 'Mardi', '11h30 - 14h30', '18h30 - 23h00', 'Mercredi', '11h30 - 14h30', '18h30 - 23h00', 'Jeudi', '11h30 - 14h30', '18h30 - 23h00', 'Vendredi', '11h30 - 14h30', '18h30 - 23h00', 'Samedi', '11h30 - 14h30', '18h30 - 23h00', 'Dimanche', '11h30 - 14h30', '18h30 - 23h00']",45.901863,6.12311
988,Italian Pizza,"Parking Garage Bocquet 719 rte Bellegarde, Epagny",74330,EPAGNY METZ TESSY,06 28 82 88 22,,,,ROTISSERIE,Restaurants  / Pizzas à emporter ,"['Lundi', 'Mardi', '11h00 - 13h30', '17h30 - 21h30', 'Mercredi', '11h00 - 13h30', '17h30 - 21h30', 'Jeudi', '11h00 - 13h30', '17h30 - 21h30', 'Vendredi', '11h00 - 13h30', '17h30 - 21h30', 'Samedi', '11h00 - 13h30', '17h30 - 21h30', 'Dimanche', '17h00 - 21h15']",,
