;Nom;Adresse;Code_Postal;Ville;Telephone;Site_Internet;Style_Culinaire;Note;Suggestion;Prestation;Horaires;Longitude;Latitude
1100;Le Bivouac;13 r Planestel;06640;SAINT JEANNET;09 83 47 94 77;www.facebook.com;;;Assiette Saint Jean-noise / La Salade Bivouac / Raviolis niçois daube et bettes, sauce aux cèpes / Tartare bivouac / Fondant au chocolat / Tarte au citron meringuée;16-20 euros  / Cuisine française ;;;
1101;Le Café des Chasseurs;4 pl Victoires;06610;LA GAUDE;06 21 86 25 48;;;;;Brasserie;['Lundi', '11h00 - 23h00', 'Mardi', '11h00 - 23h00', 'Mercredi', '11h00 - 23h00', 'Jeudi', '11h00 - 23h00', 'Vendredi', '11h00 - 23h00', 'Samedi', '11h00 - 23h00', 'Dimanche'];;
1102;Snack Pujol;165 av Mozart;06600;ANTIBES JUAN LES PINS;06 10 94 76 50;;;;;Plat à emporter / Terrasse;;;
1103;Ma Nolan's;2 r St François de Paule;06300;NICE;04 93 80 23 87;http://www.ma-nolans.com;;;;Bar à bière  / Bar à cocktail  / Pub irlandais  / Pub  / Bars à thèmes  / Restaurants ;['Lundi', '10h00 - 02h00', 'Mardi', '10h00 - 02h00', 'Mercredi', '10h00 - 02h00', 'Jeudi', '10h00 - 02h00', 'Vendredi', '10h00 - 02h00', 'Samedi', '10h00 - 02h00', 'Dimanche', '10h00 - 02h00'];;
1104;Le Vallauris;67 av Georges Clemenceau;06220;VALLAURIS;04 92 90 12 37;;;;Omelette norvégienne 2 personnes / Pâtisseries maison / Brick thon ou viande / Saumon Fumé / Large choix de tajines / Moules à volonté;Musicale  / Panoramique  / Panoramique  / Nord  / Au pied des pistes  / Espace jeux  / Piscine  / Restaurant d'altitude  / Crêpe  / Fait maison  / Restaurant barbecue ;['Lundi', '10h00 - 15h00', '18h00 - 23h30', 'Mardi', '10h00 - 15h00', '18h00 - 23h30', 'Mercredi', '10h00 - 15h00', '18h00 - 23h30', 'Jeudi', '10h00 - 15h00', '18h00 - 23h30', 'Vendredi', '10h00 - 15h00', '18h00 - 23h30\n ', 'Samedi', '10h00 - 15h00', '18h00 - 23h30', 'Dimanche', '10h00 - 15h00', '18h00 - 23h30'];;
1105;L'Epicea;Goiran II 22 av St Sylvestre;06000;NICE;04 93 98 90 89;http://www.lepicea.fr;;;;;['Lundi', '07h30 - 19h00', 'Mardi', '07h30 - 19h00', 'Mercredi', '07h30 - 19h00', 'Jeudi', '07h30 - 19h00', 'Vendredi', '07h30 - 19h00', 'Samedi', '07h30 - 19h00', 'Dimanche'];;
1106;Bref Burger Factory;2 r Desboutin;06000;NICE;09 82 24 77 63;;;;Bacon burger / Chicken burger / Frites maison avec sauce à base de cheddar / Petite salade / Desserts US / Pâtisseries NY;plat à emporter / restaurant repas de groupe / fast Food;['Lundi', 'Mardi', '11h00 - 22h30', 'Mercredi', '11h00 - 22h30', 'Jeudi', '11h00 - 22h30', 'Vendredi', '11h00 - 22h30', 'Samedi', '11h00 - 22h30', 'Dimanche', '11h00 - 22h30'];;
1107;Comme un Dimanche;10 r Lascaris;06000;NICE;04 23 13 33 12;http://commeundimanche-nice.fr/;;;;fait maison / coffee-shop / terrasse / service continu / wifi / climatisation / brunch;['Lundi', '08h00 - 18h00', 'Mardi', '08h00 - 18h00', 'Mercredi', '08h00 - 18h00', 'Jeudi', '08h00 - 18h00', 'Vendredi', '08h00 - 18h00', 'Samedi', '08h00 - 18h00', 'Dimanche', '08h00 - 18h00'];;
1108;Le Trio;7 pl Ile de Beauté;06000;NICE;04 93 56 00 52;www.facebook.com;;;;thé glacé / thé à la menthe / Salons de thé  / Restaurants  / Chocolateries, confiseries ;['Lundi', '06h30 - 17h30', 'Mardi', '06h30 - 17h30', 'Mercredi', '06h30 - 17h30', 'Jeudi', '06h30 - 17h30', 'Vendredi', '06h30 - 17h30', 'Samedi', '06h30 - 17h30', 'Dimanche'];;
1109;Plage 3.14;bd Croisette;06400;CANNES;04 93 94 25 43;www.314plage.com;Restaurant français;5.0;Ceviche de daurade au lait de coco, fenouil, grenade et citron vert / Saumon bio en tartare, pomme granny, crème de chou-fleur au raifort / Carré d'agneau en côtes, jus à l'ail noir et frites de panisse truffées / Loup bio grillé au fenouil, beurre blanc;terrasse / parking / animaux acceptés / Repas de groupe / Brunch / Wi-fi / Bar / restaurant vegan / Plages privées  / Restaurants  / Traiteurs, organisation de réception  / Bars à thèmes  / Restaurants avec terrasse  / Restaurants gastronomiques  / Restaurants végétariens  / Restaurants pour réceptions, pour séminaires  / Restaurants bio ;['Lundi', '10h00 - 18h00', 'Mardi', '10h00 - 18h00', 'Mercredi', '10h00 - 18h00', 'Jeudi', '10h00 - 18h00', 'Vendredi', '10h00 - 18h00', 'Samedi', '10h00 - 18h00', 'Dimanche', '10h00 - 18h00\n '];;
1110;Le Ptit Flocon;pl Centrale;06660;SAINT ETIENNE DE TINÉE;04 93 05 87 41;;;;;terrasse / facilité bébé / restaurant repas de groupe / accès handicapés;;;
1111;Les Artistes a Table QUAI DES ARTISTES -NEW PECHEUR-IL MARE GIULIA;42 bd Aguillon;06600;ANTIBES JUAN LES PINS;04 97 21 05 36;;;;;Cuisine française ;;;
1112;Relais de Monti;rte Sospel;06500;MENTON;09 67 56 08 29;facebook.com;;;;Hôtels  / Restaurants ;['Lundi', 'Mardi', '09h00 - 22h00', 'Mercredi', '09h00 - 22h00', 'Jeudi', '09h00 - 22h00', 'Vendredi', '09h00 - 22h00', 'Samedi', '17h00 - 22h00', 'Dimanche', '09h00 - 14h00'];;
1113;Brasserie 55 AVENUE;55 av Cannes;06160;ANTIBES JUAN LES PINS;04 93 67 60 60;http://55-avenue.business.site;;;Assiette Italienne / Assiette de tapas / Carpaccio de boeuf Black Angus / Pizza Nissarde;pizzeria / parking / accès handicapés;['Lundi', '08h00 - 21h00', 'Mardi', '08h00 - 21h00', 'Mercredi', '08h00 - 21h00', 'Jeudi', '08h00 - 21h00\n ', 'Vendredi', '08h00 - 21h00', 'Samedi', '08h00 - 21h00', 'Dimanche'];;
1114;Pret A Manger;r Costes Bellonte;06000;NICE;04 93 71 29 97;http://www.pretamanger.fr;;;;;['Lundi', '05h30 - 22h00', 'Mardi', '05h30 - 22h00', 'Mercredi', '05h30 - 22h00', 'Jeudi', '05h30 - 22h00', 'Vendredi', '05h30 - 22h00', 'Samedi', '05h30 - 22h00', 'Dimanche', '05h30 - 22h00'];;
1115;Le hall;11 r Collet;06000;NICE;04 93 62 26 20;http://davidhaziza2.wixsite.com/lehall;;;Edamane / Gyoza (ravioli aux légumes) / Buddha Bowl végétarien / Ceviche de saumon en tacos;21-30 euros ;['Lundi', '10h30 - 00h00', 'Mardi', '10h30 - 00h00', 'Mercredi', '10h30 - 00h00', 'Jeudi', '10h30 - 00h00', 'Vendredi', '10h30 - 00h00', 'Samedi', '10h30 - 00h00', 'Dimanche', '10h30 - 00h00'];;
1116;Le Comptoir de La Tourraque T.N.C.P;1 r Tourraque;06600;ANTIBES JUAN LES PINS;04 93 95 24 86;www.facebook.com;cuisine française;4.0;Noix de Saint Jacques poêlées et marmelade, endives au citron / Oeuf à la coque et mouillettes au foie gras / Croustillant de thon rouge aux saveurs d'Asie et de Provence / Le jarret d'agneau / Fraîcheur d'ananas façon piña colada / La petite douceur aux fraises à la crème d'Isigny;animaux acceptés / climatisation;;;
1117;Equinoxe;Cannes la Bocca 6 all Cormorans;06150;CANNES;04 93 90 43 06;restaurants.accorhotels.com;;;;Lounge  / Musicale  / Bourgogne  / Nord  / Restaurant régional  / Accès pour personnes à mobilité réduite  / Bar à vin  / Billard  / Parking  / Salle de réunion  / Séminaire  / Vue sur mer  / Accès internet  / Brasserie  / Burger  / Cuisine du terroir  / Enfant  / Fait maison  / Fruits de mer  / Menu végétarien  / Plat du jour  / Saint jacques ;;;
1118;Al Gusto;Ccal  Le 601 601 av Fréjus Paul Ricard;06210;MANDELIEU LA NAPOULE;06 16 26 43 95;;;;;;['Lundi', '07h00 - 20h00', 'Mardi', '07h00 - 20h00', 'Mercredi', '07h00 - 20h00', 'Jeudi', '07h00 - 20h00', 'Vendredi', '07h00 - 20h00', 'Samedi', '07h00 - 20h00', 'Dimanche'];;
1119;Punto Break;11 r Halévy;06000;NICE;06 72 23 19 31;http://www.nicetourisme.com/nice/63929-PUNTO%20BREAK;;;;Restauration rapide ;;;
1120;Pizza Gilou;25 r Parmentier;06100;NICE;06 18 45 25 25;www.facebook.com/Pizza-Mucho-Nice-777431232373949;;;;Pizzeria / Livraison à domicile / Plat à emporter / Accès handicapés;['Lundi', '18h00 - 22h30', 'Mardi', '18h00 - 22h30', 'Mercredi', '18h00 - 22h30', 'Jeudi', '18h00 - 22h30', 'Vendredi', '18h00 - 22h30', 'Samedi', '18h00 - 22h30', 'Dimanche', '18h00 - 22h30'];;
1121;Sushi Kô;Nouveau Port;06500;MENTON;04 93 35 03 50;;;;;Traiteurs  / Restaurants ;['Lundi', '11h00 - 14h00', '18h00 - 22h00', 'Mardi', 'Mercredi', '18h00 - 22h00', 'Jeudi', '11h00 - 14h00', '18h00 - 22h00', 'Vendredi', '11h00 - 14h00', '18h00 - 22h00', 'Samedi', '11h00 - 14h00', '18h00 - 22h00', 'Dimanche', '11h00 - 14h00', '18h00 - 22h00\n '];;
1122;Pizza and Co;1 r Casemates;06600;ANTIBES JUAN LES PINS;04 93 34 64 86;http://www.pizzaandco.fr;restaurant italien;5.0;;pizzeria / plat à emporter / animaux acceptés / terrasse / livraison à domicile / restaurant repas de groupe / accès handicapés;['Lundi', 'Mardi', '12h00 - 14h00', '18h30 - 22h00', 'Mercredi', '12h00 - 14h00', '18h30 - 22h00', 'Jeudi', '12h00 - 14h00', '18h30 - 22h00', 'Vendredi', '12h00 - 14h00', '18h30 - 22h00', 'Samedi', '12h00 - 14h00', '18h30 - 22h00', 'Dimanche'];;
1123;Andalucia Paëlla;rte Châteauneuf;06390;CONTES;06 82 96 04 83;http://aurepizzapaioun.wixsite.com/aurepizzapaioun/location;;;;Restauration rapide ;['Lundi', 'Mardi', '18h30 - 21h30', 'Mercredi', '18h30 - 21h30', 'Jeudi', '18h30 - 21h30', 'Vendredi', '18h30 - 21h30', 'Samedi', '18h30 - 21h30', 'Dimanche', '18h30 - 21h30'];;
1124;La Barque Bleue;7 quai Deux Emmanuel;06300;NICE;04 93 55 39 74;www.facebook.com;cuisine française;4.0;;animaux acceptés / terrasse / parking / Zone fumeur / restaurant repas de groupe / climatisation;['Lundi', '12h00 - 14h00', '19h00 - 23h00', 'Mardi', '19h00 - 23h00', 'Mercredi', '12h00 - 14h00', '19h00 - 23h00', 'Jeudi', '12h00 - 14h00', '19h00 - 23h00', 'Vendredi', '12h00 - 14h00', '19h00 - 23h00', 'Samedi', '12h00 - 14h00', ' 19h00 - 23h00', 'Dimanche', '12h00 - 14h00', '19h00 - 23h00'];;
1125;Saveurs D'asie;62 bd Paul Doumer;06110;LE CANNET;04 92 18 08 92;http://www.restaurant-asiatique-cannet.fr;;;Yakitori poulet / Rouleau de Printemps / Pâtes Thai / Poulet Général Tao / Boule de Neige / Gelée de Banane;animaux acceptés / parking / restaurant repas de groupe / accès handicapés / climatisation;;;
1126;Civette De L'Etoile;21 av Robert Soleau;06600;ANTIBES JUAN LES PINS;04 93 34 04 60;;;;;Cafés, bars  / Restaurants ;['Lundi', '07h00 - 20h00', 'Mardi', '07h00 - 20h00', 'Mercredi', '07h00 - 20h00', 'Jeudi', '07h00 - 20h00', 'Vendredi', '07h00 - 20h00', 'Samedi', '07h00 - 20h00', 'Dimanche'];;
1127;N.t.y. Chez Mickael;Aux Quatre Saisons 68 r Meynadier;06150;CANNES;04 97 06 58 44;;;;;terrasse / restaurant repas de groupe / restaurant halal / climatisation;['Lundi', '11h00 - 01h00', 'Mardi', '11h00 - 01h00', 'Mercredi', '11h00 - 01h00', 'Jeudi', '11h00 - 01h00', 'Vendredi', '11h00 - 01h00', 'Samedi', '11h00 - 01h00', 'Dimanche', '11h00 - 01h00\n '];;
1128;Backpack;2 r Lépante;06000;NICE;09 67 86 85 08;;;;;plat à emporter / livraison à domicile / wifi / sandwicherie;['Lundi', '08h00 - 21h00', 'Mardi', '08h00 - 21h00', 'Mercredi', '08h00 - 21h00', 'Jeudi', '08h00 - 21h00', 'Vendredi', '08h00 - 21h00', 'Samedi', '08h00 - 21h00', 'Dimanche'];43.702892;7.270846
1129;Caruso;7 r Marché;06000;NICE;04 89 03 95 35;http://lecarusodesaintpaul.fr;;;Melon et jambon crus / Salade de Poulpe / Ravioli de légume à la julienne / Risotto aux fruits de mer / Ananas frais et glace vanille / Mousse au chocolat;16-20 euros ;['Lundi', '00h00 - 14h30', '19h00 - 23h00', 'Mardi', '00h00 - 14h30', '19h00 - 23h00', 'Mercredi', 'Jeudi', '00h00 - 14h30', '19h00 - 23h00', 'Vendredi', '00h00 - 14h30', '19h00 - 23h00', 'Samedi', '00h00 - 14h30', '19h00 - 23h00', 'Dimanche', '00h00 - 14h30', '19h00 - 23h00'];;
1130;MAN;5 r Masséna;06000;NICE;04 89 00 96 51;;;;;;;;
1131;Thai Thai Cuisine;301 chem Eglise;06330;ROQUEFORT LES PINS;06 26 22 80 45;;;;;plat à emporter / service continu;['Lundi', ' 17h00 - 22h00', 'Mardi', '17h00 - 22h00', 'Mercredi', '17h00 - 22h00', 'Jeudi', '17h00 - 22h00', 'Vendredi', '17h00 - 22h00', 'Samedi', '17h00 - 22h00', 'Dimanche', '17h00 - 22h00'];;
1132;Mister Pizza;22 av Cannes;06160;ANTIBES JUAN LES PINS;04 93 61 43 13;www.mister-pizza.com;pizzeria;3.0;Gâteau au chocolat / Tarte au citron / Salade bergère / Salade verte / Pizza Alpine / Pizza Formaggi;pizzeria / plat à emporter / parking / livraison à domicile / restaurant repas de groupe / climatisation / Restaurants  / Pizzas à emporter  / Livraison de pizzas  / Pizzerias ;['Lundi', '11h00 - 14h30', '18h00 - 23h00', 'Mardi', '11h00 - 14h30', '18h00 - 23h00', 'Mercredi', '11h00 - 14h30', '18h00 - 23h00', 'Jeudi', '11h00 - 14h30', '18h00 - 23h00', 'Vendredi', '11h00 - 14h30', '18h00 - 23h00', 'Samedi', '11h00 - 14h30', '18h00 - 23h00', 'Dimanche', '18h00 - 23h00'];;
1133;O FRAIS Aureole;9 av Verdun;06500;MENTON;09 83 45 33 33;http://www.o-frais.fr;;;;Bar à vin  / Bourgogne  / Soirée oenologique  / Soirée à thème  / Accès internet  / Apéritif dînatoire  / Bar à salade  / Enfant  / Restauration rapide ;['Lundi', '10h30 - 15h00', '17h30 - 00h00', 'Mardi', '10h30 - 15h00', '17h30 - 00h00', 'Mercredi', '10h30 - 15h00', '17h30 - 00h00', 'Jeudi', '10h30 - 15h00', '17h30 - 00h00', 'Vendredi', '10h30 - 15h00', '17h30 - 00h00', 'Samedi', '10h30 - 15h00', '17h30 - 00h00', 'Dimanche'];;
1134;L'Abri Cotier;port Camille Rayon;06560;VALLAURIS;04 93 63 06 13;http://www.labricotier-offshore.com;;;;terrasse / karaoké / repas d'affaire / dîner spectacle / wifi / brasserie / organisation de réception / plat à emporter / jardin / animaux acceptés / parking / restaurant repas de groupe / accès handicapés / climatisation;['Lundi', 'Mardi', '12h00 - 15h00', '19h00 - 23h00', 'Mercredi', '12h00 - 15h00', '19h00 - 23h00', 'Jeudi', '12h00 - 15h00', '19h00 - 23h00', 'Vendredi', '12h00 - 15h00', '19h00 - 23h00', 'Samedi', '12h00 - 15h00', '19h00 - 23h00', 'Dimanche', '12h00 - 15h00', '19h00 - 23h00'];;
1135;Bistrot Beyrouth;10 pl Château;06210;MANDELIEU LA NAPOULE;06 01 44 04 28;;;;;;;;
1136;Da Stefano;13 r 24 Août;06150;CANNES;04 93 39 04 01;;;;;;;;
1137;Le Repère;port Rague;06210;MANDELIEU LA NAPOULE;04 93 47 07 95;http://www.le-repere.com;cuisine française;3.0;Café gourmand / Dessert du jour / Soupe de poissons / Tataki de thon rouge / Pièce de boeuf black angus usa / Poissons pour 2 personnes à commander la veille;animaux acceptés / terrasse / parking / facilité bébé / restaurant repas de groupe / accès handicapés / climatisation;['Lundi', '10h00 - 02h00', 'Mardi', '10h00 - 02h00', 'Mercredi', '10h00 - 02h00', 'Jeudi', '10h00 - 02h00', 'Vendredi', '10h00 - 02h00', 'Samedi', '10h00 - 02h00', 'Dimanche', '10h00 - 02h00'];;
1138;LA MER BLEUE;Cannes la Bocca 230 av Francis Tonner;06150;CANNES;04 93 93 34 77;http://la-mer-bleue.eatbu.com;;;;restaurant végétarien / plat à emporter / grill / gastronomique / saladerie / restaurant halal / brasserie;;;
1139;Holiday Inn Nice Renthotels SA Franchisé indépendant;20 bd Victor Hugo;06000;NICE;08 00 91 08 50;www.holidayinn.com;;;;Wifi / Que vous voyagiez en famille, pour votre travail ou entre amis, vous y trouverez un cadre agréable / Choix d'oreiller: ferme ou douillet / Animaux acceptés / Séjour et repas gratuits pour les enfants* / Parking / Centre de Fitness / Restaurant disponible sur place / Programme de fidélité: IHG® Rewards Club / Aéroport le plus proche : Nice Côte D' Azur (NCE) / Présence d'un bar ou lounge / Holiday Inn Nice Renthotels Franchisé indépendant / Hôtels  / Restaurants ;;;
1140;Pizza Square;63 av Alfred Borriglione;06000;NICE;04 92 07 19 16;http://www.pizzasquare.fr;;;;plat à emporter;;;
1141;O'STAFF SOC RESTAURATION DEROULEDE;5 r Paul Déroulède;06000;NICE;04 93 87 07 97;http://www.restaurant-nice-centre.com;restaurant italien;2.0;COEUR FONDANT CHOCOLAT Crème anglaise / CREME BRULEE A la vanille bourbon / ARPACCIO DE Boeuf AUX COPEAUX DE PARMESAN / MELON A l'ITALIENNE ( Melon et Jambon cru ) / ARTARE DE BOEUF Charolais coupé au couteau / ESCALOPEDE SAUMON FRAIS grilléE A LA PLANCHA (Jus de citron à l'Aneth );animaux acceptés / terrasse / parking / Zone fumeur / facilité bébé / restaurant repas de groupe / dîner spectacle / accès handicapés / climatisation / wifi / brasserie;;;
1142;Le Catalan;52 bd Mar Leclerc;06310;BEAULIEU SUR MER;04 93 01 02 78;www.facebook.com;;;;animaux acceptés / terrasse / facilité bébé / restaurant repas de groupe / climatisation;['Lundi', '09h00 - 14h30', 'Mardi', '09h00 - 14h30', 'Mercredi', 'Jeudi', '09h00 - 14h30', 'Vendredi', '09h00 - 14h30', 'Samedi', 'Dimanche'];;
1143;La Maison De L'Entrecôte;quai La Pérouse;06700;SAINT LAURENT DU VAR;04 92 12 97 24;http://www.lamaisondelentrecote.fr;;;;animaux acceptés / grill / terrasse / parking / facilité bébé / restaurant repas de groupe / accès handicapés / climatisation;;;
1144;Fanciulli Christophe;Isola 2000;06420;ISOLA;09 60 44 41 56;;;;;;;;
1145;Best Western Hôtel Alba;41 av Jean Médecin;06000;NICE;08 00 90 44 90;www.hotellalba.com;;;;petit déjeuner / accueil de groupe / ascenseur / wi-fi / accès pour les personnes à mobilité réduite / climatisation / Best Western Alba Hôtel Adhérent / Hôtels  / Restaurants  / Hôtels 4* ;;;
1146;La Flibuste;1001 port Marina Baie des Anges;06560;VILLENEUVE LOUBET;04 93 20 59 02;http://www.restaurantlaflibuste.fr;;;;Salons de thé  / Restaurants ;['Lundi', 'Mardi', '12h00 - 14h30', '19h00 - 22h00', 'Mercredi', '12h00 - 14h30', '19h00 - 22h00', 'Jeudi', '12h00 - 14h30', '19h00 - 22h00', 'Vendredi', '12h00 - 14h30', '19h00 - 22h00', 'Samedi', '12h00 - 14h30', '19h00 - 22h00', 'Dimanche', '12h00 - 14h30', '19h00 - 22h00'];;
1147;INGRID AND CO;30 pl Aires;06130;GRASSE;04 93 36 67 34;;;;;animaux acceptés / terrasse / parking / facilité bébé / restaurant repas de groupe / brasserie;['Lundi', '11h30 - 16h00', 'Mardi', '11h30 - 16h00', 'Mercredi', '11h30 - 16h00', 'Jeudi', '11h30 - 16h00', 'Vendredi', '11h30 - 16h00', 'Samedi', 'Dimanche'];;
1148;Au Vieux Four;4 r Basse;06620;GOURDON;04 93 09 68 60;www.facebook.com;;;;animaux acceptés / terrasse / parking / facilité bébé / restaurant repas de groupe;['Lundi', '12h00 - 14h00', 'Mardi', '12h00 - 14h00', 'Mercredi', 'Jeudi', 'Vendredi', '12h00 - 14h00', '19h00 - 21h00', 'Samedi', '12h00 - 14h00', '19h00 - 21h00', 'Dimanche', '12h00 - 14h00'];;
1149;Le Quezaco;76 rte Grenoble;06670;COLOMARS;04 92 02 07 64;;;;;animaux acceptés / terrasse / parking / restaurant repas de groupe / climatisation;['Lundi', '12h00 - 14h00', 'Mardi', '12h00 - 14h00', 'Mercredi', '12h00 - 14h00', 'Jeudi', '12h00 - 14h00', 'Vendredi', '12h00 - 14h00', 'Samedi', '12h00 - 14h00', 'Dimanche'];;
1150;Welcome Bar;33 r Vauban;06160;ANTIBES JUAN LES PINS;04 93 34 20 00;;;;;;['Lundi', '19h00 - 23h00', 'Mardi', '12h00 - 14h30', '19h00 - 23h00', 'Mercredi', '12h00 - 14h30', '19h00 - 23h00', 'Jeudi', '12h00 - 14h30', '19h00 - 23h00', 'Vendredi', '12h00 - 14h30', '19h00 - 00h00', 'Samedi', '12h00 - 14h30', '19h00 - 00h00', 'Dimanche'];;
1151;Nonna Maria;3 av St Laurent;98000;PRINCIPAUTÉ DE MONACO;07 97 97 57 44;www.nonnamariamonaco.com;;;;;['Lundi', '12h00 - 15h00', '19h00 - 23h00', 'Mardi', '12h00 - 15h00', '19h00 - 23h00', 'Mercredi', '12h00 - 15h00', '19h00 - 23h00', 'Jeudi', '12h00 - 15h00', '19h00 - 23h00', 'Vendredi', '12h00 - 15h00', ' 16h00 - 23h00', 'Samedi', 'Dimanche', '19h00 - 23h00'];;
1152;La Jonque Bleue;Nouveau Port Camille Rayon N55 16 av Frères Roustan;06220;VALLAURIS;04 93 63 24 31;http://www.restaurant-la-jonque-bleue.fr;cuisine du monde;3.0;;plat à emporter / animaux acceptés / terrasse / parking / restaurant repas de groupe / climatisation;['Lundi', '12h00 - 15h00', '19h00 - 22h30', 'Mardi', '12h00 - 15h00', '19h00 - 22h30', 'Mercredi', '12h00 - 15h00', '19h00 - 22h30', 'Jeudi', '12h00 - 15h00', ' 19h00 - 22h30', 'Vendredi', '12h00 - 15h00', '19h00 - 22h30', 'Samedi', '12h00 - 15h00', '19h00 - 22h30', 'Dimanche', '12h00 - 15h00', '19h00 - 22h30'];;
1153;Le Loft;145 av Mar Lyautey;06000;NICE;06 41 41 64 90;www.facebook.com/Loftchichalounge;;;;;;;
1154;Le 4 P Petits Plats Petits Pas;28 bd Mar Juin;06800;CAGNES SUR MER;09 81 45 94 23;http://restaurantle4p.wixsite.com/restaurantle4p;;;Assiette Créole / Assiette ti poisson frit / Colombo de colin / Massalé de boeuf;terrasse;['Lundi', 'Mardi', '19h00 - 22h30', 'Mercredi', '11h00 - 14h30', '17h30 - 22h30', 'Jeudi', '11h00 - 14h30', '17h30 - 22h30', 'Vendredi', '11h00 - 14h30', '17h30 - 22h30', 'Samedi', '11h00 - 14h30', '17h30 - 22h30', 'Dimanche', '10h30 - 17h30'];;
1155;Dubeau;116 bd Sadi Carnot;06110;LE CANNET;04 93 46 88 71;;;;;plat à emporter / animaux acceptés / terrasse / livraison à domicile / climatisation;['Lundi', '08h00 - 16h30', 'Mardi', '08h00 - 16h30', 'Mercredi', '08h00 - 16h30', 'Jeudi', '08h00 - 16h30', 'Vendredi', '08h00 - 16h30', 'Samedi', 'Dimanche'];;
1156;Pomodorissimo;2 bd Gambetta;06000;NICE;04 22 16 96 28;www.facebook.com;;;;plat à emporter / terrasse / wifi;;;
1157;Pomodoro;11 r Migrainier;06600;ANTIBES JUAN LES PINS;04 93 34 57 12;pomodoro.fr;;;Pasta / Ravioli / Marguerite / Reine / Pomodoro / Funghi;;;;
1158;Sushi Shop Nice Pastorelli;23 r Pastorelli;06000;NICE;0 826 826 628;http://restaurants.sushishop.fr/8431-sushi-shop-nice-pastorelli;restauration rapide;5.0;Ananas frais / Mangues fraiche / Cool mix / Salmon classic / Spring rolls crevette tempura / Spring rolls saumon spicy;plat à emporter / animaux acceptés / livraison à domicile / parking / facilité bébé / restaurant repas de groupe / accès handicapés / climatisation;['Lundi', '11h00 - 23h00', 'Mardi', '11h00 - 23h00', 'Mercredi', '11h00 - 23h00', 'Jeudi', '11h00 - 23h00', 'Vendredi', '11h00 - 23h00', 'Samedi', '11h00 - 23h00', 'Dimanche', '11h00 - 23h00'];;
1159;M.E.R.;274 av Californie;06200;NICE;04 89 74 48 13;www.mister-pizza.com;;;Gâteau au chocolat / Tarte au citron / Salade bergère / Salade verte tomates / Anacapri / BLT;Restaurant de pâtes  / Livraison de pizza  / Accès internet  / Fruits de mer  / Restaurant tex mex  / Restaurants  / Pizzas à emporter  / Livraison de pizzas  / Pizzerias  / Restauration à domicile ;['Lundi', '11h30 - 14h30', '18h00 - 23h00', 'Mardi', '11h30 - 14h30', '18h00 - 23h00', 'Mercredi', '11h30 - 14h30', '18h00 - 23h00', 'Jeudi', '11h30 - 14h30', '18h00 - 23h00', 'Vendredi', '11h30 - 14h30', '18h00 - 23h00', 'Samedi', '11h30 - 14h30', '18h00 - 23h00', 'Dimanche', '11h30 - 14h30', ' 18h00 - 23h00'];;
